 1.45691192833384408623 0.00013037243206566839
литвой 4.47733681447820686117 0.00040065653820834068
белоруссией 5.17048399503815137024 0.00046268313154703816
украиной 4.47733681447820686117 0.00080131307641668136
словакией 4.47733681447820686117 0.00080131307641668136
моноэтническое 5.17048399503815137024 0.00046268313154703816
составляют 2.12596155731472880035 0.00019024264494986389
бо 2.39789527279837066942 0.00042915351638449592
льшая 3.22457384598283836041 0.00057710493887836042
часть 1.09294655113243233124 0.00195605646735110949
верующих 3.37872452581009685701 0.00030234671371902436
около 0.86641890183398206915 0.00085285082059720829
исповедует 3.78418963391826101983 0.00033862994486964304
католицизм 2.97325941770193269420 0.00053212696513681124
делает 2.77258872223978114491 0.00049621274670958056
польшу 4.07187170637004225426 0.00145749322823088777
большим 2.68557734525015145977 0.00024032012038032678
католическим 5.17048399503815137024 0.00046268313154703816
индустриальная 4.07187170637004225426 0.00036437330705772194
экономикой 2.97325941770193269420 0.00053212696513681124
паритету 3.09104245335831606667 0.00055320670306189103
покупательной 3.09104245335831606667 0.00055320670306189103
способности 2.97325941770193269420 0.00053212696513681124
году 0.67067432470788668208 0.00564146635548468459
составил 2.12596155731472880035 0.00038048528989972777
денежная 3.22457384598283836041 0.00028855246943918021
единица 3.37872452581009685701 0.00030234671371902436
усредн 5.17048399503815137024 0.00046268313154703816
нный 1.34184259854905674203 0.00036022620095276685
курс 2.86789890204410635732 0.00025663524850506544
год 0.99609672514251468289 0.00124790641181165142
злотого 5.17048399503815137024 0.00046268313154703816
доллар 3.37872452581009685701 0.00030234671371902436
сша 0.57536414490356180274 0.00030892034625694593
содержание 0.04058528011507830241 0.00000726358480806771
общие 2.22604501587171155208 0.00039839731827681640
сведения 2.39789527279837066942 0.00042915351638449592
этимология 2.39789527279837066942 0.00042915351638449592
география 2.22604501587171155208 0.00079679463655363280
границы 1.64412347042199047387 0.00058850057106827399
климат 2.28011223714198729695 0.00061211066768912406
история 0.34217025773585058035 0.00027557336193491323
предыстория 2.53142666542289296316 0.00045305175220096519
гнезненская 5.17048399503815137024 0.00138804939464111442
краковская 5.17048399503815137024 0.00138804939464111442
речь 2.28011223714198729695 0.00265247955998620466
посполитая 4.07187170637004225426 0.00473685299175038467
начало 1.43281437675478362515 0.00064108025805583162
дезинтеграции 5.17048399503815137024 0.00138804939464111442
государства 1.05961013086484046042 0.00189639397022790248
упадок 3.37872452581009685701 0.00090704014115707292
разделы 5.17048399503815137024 0.00138804939464111442
период 1.32033639332809316080 0.00047260363072146512
отсутствия 3.56104608260405131048 0.00095598552553128886
государственности 3.37872452581009685701 0.00120938685487609744
варшавское 5.17048399503815137024 0.00416414818392334303
герцогство 4.47733681447820686117 0.00280459576745838461
царство 2.39789527279837066942 0.00150203730734573557
польское 4.07187170637004225426 0.00728746614115443822
польские 3.22457384598283836041 0.00663670679710114380
первая 1.36382150526783196831 0.00061021096432565191
мировая 2.77258872223978114491 0.00124053186677395124
война 0.85299588150184135760 0.00137395309772108667
вторая 1.67397643357167158484 0.00044938964659642188
народная 2.07944154167983574766 0.00093039890008046343
современная 2.77258872223978114491 0.00074431912006437068
административное 2.07944154167983574766 0.00074431912006437079
деление 2.22604501587171155208 0.00079679463655363280
политическая 1.99243016469020606252 0.00053488058112488752
структура 2.97325941770193269420 0.00053212696513681124
политические 1.76928661337599635317 0.00094995254409449461
партии 1.02734926864661901824 0.00073546256368438052
правовая 3.37872452581009685701 0.00060469342743804872
система 1.80318816505167767161 0.00048407735974541680
экономика 1.91238745701666967847 0.00154017781773154610
уровень 1.70474809223842527217 0.00030510032970710075
жизни 1.50692234890850529361 0.00053939054994487886
промышленность 2.46243379393594175042 0.00044070403470889341
сельское 2.33727065098193564907 0.00125491041663459610
хозяйство 2.22604501587171155208 0.00119519195483044904
туризм 2.33727065098193564907 0.00062745520831729805
экспорт 0.04058528011507830241 0.00001452716961613541
вооруж 0.98082925301172618759 0.00078992959974098754
нные 0.76376474777389868898 0.00054676670981576646
силы 0.99609672514251468289 0.00098049789499486889
вооружение 2.60553463757661507572 0.00046631492395107207
гуманитарные 4.47733681447820686117 0.00080131307641668136
организации 0.35020242943311497008 0.00021936617503640312
средства 2.07944154167983574766 0.00037215956003218539
массовой 2.12596155731472880035 0.00057072793484959155
информации 1.67397643357167158484 0.00044938964659642188
культура 1.73649679055300554253 0.00062156484673038233
литература 1.12743272720360154793 0.00060533300789455111
музыка 2.17475172148416096007 0.00077843462066547154
спорт 2.17475172148416096007 0.00058382596549910357
праздники 2.22604501587171155208 0.00099599329569204109
галерея 3.22457384598283836041 0.00057710493887836042
примечания 0.39136050192662247271 0.00007004214799581610
ссылки 0.04058528011507830241 0.00001815896202016926
править 0.04058528011507830241 0.00037407461761548681
территорию 1.67397643357167158484 0.00089877929319284375
этому 1.73649679055300554253 0.00031078242336519116
показателю 2.77258872223978114491 0.00024810637335479028
страна 1.61513593354873807861 0.00115624943788723996
находится 1.76928661337599635317 0.00031665084803149824
-м 1.70474809223842527217 0.00015255016485355037
численность 1.83827948486294778796 0.00065799713104714016
млн 1.55956608239392746640 0.00069779243060130985
человек 0.98082925301172618759 0.00043884977763388198
разделена 2.68557734525015145977 0.00144192072228196033
очередь 1.83827948486294778796 0.00082249641380892520
делятся 2.86789890204410635732 0.00051327049701013088
повяты 5.17048399503815137024 0.00046268313154703816
уезды 5.17048399503815137024 0.00046268313154703816
гмины 5.17048399503815137024 0.00138804939464111442
волости 4.47733681447820686117 0.00040065653820834068
датой 4.07187170637004225426 0.00036437330705772194
создания 2.22604501587171155208 0.00019919865913840820
первого 1.95160817016995102868 0.00052392165642146330
польского 4.07187170637004225426 0.00947370598350076934
считается 1.99243016469020606252 0.00035658705408325839
мешко 5.17048399503815137024 0.00138804939464111442
принял 1.38629436111989057245 0.00086837230674176595
христианство 2.77258872223978114491 0.00099242549341916112
стала 1.32033639332809316080 0.00118150907680366290
королевством 3.37872452581009685701 0.00030234671371902436
княжеством 4.47733681447820686117 0.00080131307641668136
литовским 4.47733681447820686117 0.00080131307641668136
пруссией 5.17048399503815137024 0.00138804939464111442
перестало 4.07187170637004225426 0.00036437330705772194
существовать 2.97325941770193269420 0.00079819044770521670
время 0.62718921276814787458 0.00106636197249170548
наполеоновских 4.47733681447820686117 0.00040065653820834068
гг 1.83827948486294778796 0.00131599426209428032
существовало 3.37872452581009685701 0.00060469342743804872
которого 1.16315080980568086311 0.00124902100381818070
называемого 2.97325941770193269420 0.00026606348256840562
царства 2.53142666542289296316 0.00113262938050241301
вновь 1.50692234890850529361 0.00080908582491731823
обрела 5.17048399503815137024 0.00046268313154703816
независимость 1.99243016469020606252 0.00035658705408325839
первой 1.80318816505167767161 0.00161359119915138955
мировой 1.61513593354873807861 0.00216796769603857468
войны 0.65962448852130173282 0.00123956279722123807
границах 3.22457384598283836041 0.00028855246943918021
западной 1.99243016469020606252 0.00017829352704162919
украины 1.99243016469020606252 0.00035658705408325839
значительными 2.97325941770193269420 0.00026606348256840562
территориальными 5.17048399503815137024 0.00046268313154703816
приобретениями 5.17048399503815137024 0.00046268313154703816
страной 2.28011223714198729695 0.00081614755691883215
народной 1.80318816505167767161 0.00064543647966055584
демократии 2.77258872223978114491 0.00024810637335479028
зависимой 3.56104608260405131048 0.00031866184184376303
ссср 2.17475172148416096007 0.00272452117232915023
произошли 2.68557734525015145977 0.00048064024076065355
системе 0.04058528011507830241 0.00001815896202016926
экономике 2.77258872223978114491 0.00049621274670958056
марта 0.67067432470788668208 0.00078020279384362660
является 0.96579137564718575693 0.00155563711513640661
членом 1.91238745701666967847 0.00017113086863683845
нато 1.99243016469020606252 0.00142634821633303354
мая 0.64869541798911145580 0.00081268329770447969
член 1.91238745701666967847 0.00119791608045786914
европейского 2.53142666542289296316 0.00181220700880386078
союза 1.70474809223842527217 0.00137295148368195329
декабря 0.69314718055994528623 0.00074431912006437068
зону 2.53142666542289296316 0.00045305175220096519
оон 1.38629436111989057245 0.00049621274670958056
обсе 3.56104608260405131048 0.00031866184184376303
совета 1.18149994847387729280 0.00021145412948078341
всемирной 2.77258872223978114491 0.00024810637335479028
торговой 4.47733681447820686117 0.00040065653820834068
оэср 3.56104608260405131048 0.00031866184184376303
вышеградской 5.17048399503815137024 0.00046268313154703816
группы 1.38629436111989057245 0.00024810637335479028
введения 4.07187170637004225426 0.00036437330705772194
официального 2.46243379393594175042 0.00022035201735444670
некоторое 2.86789890204410635732 0.00025663524850506544
переводили 5.17048399503815137024 0.00046268313154703816
русский 0.03468555798789010880 0.00001551926531896649
слово 2.28011223714198729695 0.00040807377845941608
одновременно 1.83827948486294778796 0.00082249641380892520
значит 3.22457384598283836041 0.00028855246943918021
затем 1.25846098961000563143 0.00123875354681969238
последовало 3.09104245335831606667 0.00027660335153094551
разъяснение 4.47733681447820686117 0.00040065653820834068
мид 2.17475172148416096007 0.00019460865516636789
адекватным 5.17048399503815137024 0.00046268313154703816
переводом 4.07187170637004225426 0.00072874661411544389
официальном 2.86789890204410635732 0.00076990574551519622
названии 4.47733681447820686117 0.00040065653820834068
страны 1.04334960999306036733 0.00158719851184626628
используется 2.12596155731472880035 0.00019024264494986389
современное 3.09104245335831606667 0.00027660335153094551
устаревшее 5.17048399503815137024 0.00046268313154703816
которое 1.40928387934458942965 0.00063055207129511829
дословным 5.17048399503815137024 0.00046268313154703816
латинского 5.17048399503815137024 0.00046268313154703816
общественное 2.77258872223978114491 0.00024810637335479028
дело 2.68557734525015145977 0.00072096036114098017
русское 3.09104245335831606667 0.00027660335153094551
падежу 5.17048399503815137024 0.00046268313154703816
единственного 3.78418963391826101983 0.00033862994486964304
числа 2.03498977910900213928 0.00018210199365628656
совр 3.78418963391826101983 0.00067725988973928609
субстантивированное 5.17048399503815137024 0.00046268313154703816
прилагательное 4.07187170637004225426 0.00036437330705772194
земля 2.68557734525015145977 0.00048064024076065355
полян 5.17048399503815137024 0.00046268313154703816
племени 3.09104245335831606667 0.00027660335153094551
происходит 2.22604501587171155208 0.00019919865913840820
слова 2.28011223714198729695 0.00020403688922970804
поле 3.22457384598283836041 0.00028855246943918021
основная 1.09294655113243233124 0.00215166211408622000
статья 0.04058528011507830241 0.00008353122529277861
снимок 4.07187170637004225426 0.00036437330705772194
спутника 3.37872452581009685701 0.00030234671371902436
балтийское 5.17048399503815137024 0.00092536626309407631
море 2.39789527279837066942 0.00042915351638449592
горный 3.78418963391826101983 0.00033862994486964304
ландшафт 4.47733681447820686117 0.00040065653820834068
подгалья 5.17048399503815137024 0.00046268313154703816
общая 2.03498977910900213928 0.00054630598096885960
площадь 2.33727065098193564907 0.00020915173610576605
площади 2.12596155731472880035 0.00019024264494986389
суша 4.07187170637004225426 0.00036437330705772194
вода 4.07187170637004225426 0.00036437330705772194
центре 2.22604501587171155208 0.00019919865913840820
низменность 2.86789890204410635732 0.00025663524850506544
балтийская 4.47733681447820686117 0.00080131307641668136
гряда 4.47733681447820686117 0.00040065653820834068
возвышенности 4.07187170637004225426 0.00036437330705772194
вдоль 1.99243016469020606252 0.00017829352704162919
южной 1.76928661337599635317 0.00015832542401574912
карпаты 4.07187170637004225426 0.00036437330705772194
высшая 3.09104245335831606667 0.00110641340612378206
точка 2.53142666542289296316 0.00022652587610048260
гора 2.68557734525015145977 0.00024032012038032678
судеты 5.17048399503815137024 0.00046268313154703816
крупные 1.70474809223842527217 0.00045765049456065104
реки 1.76928661337599635317 0.00015832542401574912
висла 5.17048399503815137024 0.00092536626309407631
одра 5.17048399503815137024 0.00092536626309407631
густая 4.07187170637004225426 0.00036437330705772194
речная 3.78418963391826101983 0.00033862994486964304
сеть 1.73649679055300554253 0.00015539121168259558
оз 3.09104245335831606667 0.00027660335153094551
ра 2.53142666542289296316 0.00022652587610048260
преимущественно 2.03498977910900213928 0.00036420398731257312
лесом 3.78418963391826101983 0.00033862994486964304
статус 2.03498977910900213928 0.00054630598096885960
биосферных 5.17048399503815137024 0.00046268313154703816
резерватов 5.17048399503815137024 0.00046268313154703816
юнеско 3.09104245335831606667 0.00027660335153094551
имеют 2.17475172148416096007 0.00038921731033273577
охраняемых 3.56104608260405131048 0.00031866184184376303
территорий 2.17475172148416096007 0.00038921731033273577
числе 1.25846098961000563143 0.00067568375281074121
нац 4.47733681447820686117 0.00080131307641668136
парки 3.22457384598283836041 0.00057710493887836042
словиньский 5.17048399503815137024 0.00046268313154703816
охрана 3.22457384598283836041 0.00028855246943918021
уникального 5.17048399503815137024 0.00046268313154703816
массива 4.47733681447820686117 0.00040065653820834068
лебских 5.17048399503815137024 0.00046268313154703816
дюн 4.47733681447820686117 0.00040065653820834068
баб 5.17048399503815137024 0.00046268313154703816
гурский 5.17048399503815137024 0.00046268313154703816
высотный 5.17048399503815137024 0.00046268313154703816
спектр 4.47733681447820686117 0.00040065653820834068
ландшафтов 4.47733681447820686117 0.00040065653820834068
бескид 5.17048399503815137024 0.00046268313154703816
ландшафтный 4.47733681447820686117 0.00040065653820834068
парк 3.56104608260405131048 0.00031866184184376303
тухольский 5.17048399503815137024 0.00046268313154703816
бор 5.17048399503815137024 0.00046268313154703816
второй 1.20019208148603007125 0.00118139712718982816
величине 2.60553463757661507572 0.00069947238592660797
лесной 3.22457384598283836041 0.00028855246943918021
массив 4.07187170637004225426 0.00036437330705772194
беловежской 5.17048399503815137024 0.00046268313154703816
пущи 5.17048399503815137024 0.00046268313154703816
др 2.39789527279837066942 0.00021457675819224796
граничит 4.47733681447820686117 0.00040065653820834068
юге 1.53289783531176615483 0.00013717206579971062
калининградская 5.17048399503815137024 0.00046268313154703816
область 2.07944154167983574766 0.00130255846011264882
кроме 1.32033639332809316080 0.00035445272304109878
экономическую 4.07187170637004225426 0.00036437330705772194
протяж 2.46243379393594175042 0.00022035201735444670
нность 2.53142666542289296316 0.00045305175220096519
границ 2.68557734525015145977 0.00024032012038032678
сухопутных 3.09104245335831606667 0.00055320670306189103
морских 2.46243379393594175042 0.00022035201735444670
умеренный 3.56104608260405131048 0.00031866184184376303
переходный 3.56104608260405131048 0.00031866184184376303
плым 5.17048399503815137024 0.00046268313154703816
горах 3.56104608260405131048 0.00127464736737505210
прохладным 5.17048399503815137024 0.00046268313154703816
континентальность 5.17048399503815137024 0.00046268313154703816
климата 2.46243379393594175042 0.00022035201735444670
ниже 2.28011223714198729695 0.00020403688922970804
выражается 4.47733681447820686117 0.00040065653820834068
прежде 1.70474809223842527217 0.00061020065941420150
мягких 5.17048399503815137024 0.00046268313154703816
зимах 5.17048399503815137024 0.00046268313154703816
средние 2.60553463757661507572 0.00023315746197553604
температуры 3.37872452581009685701 0.00030234671371902436
января 0.72783273854783536727 0.00130260892804981735
июля 0.77603484036571290794 0.00104165750384659452
осадков 2.86789890204410635732 0.00025663524850506544
мм 2.97325941770193269420 0.00026606348256840562
равнинах 4.07187170637004225426 0.00036437330705772194
местами 3.56104608260405131048 0.00031866184184376303
свыше 1.95160817016995102868 0.00052392165642146330
доисторическая 2.39789527279837066942 0.00021457675819224796
нашей 2.46243379393594175042 0.00022035201735444670
эры 2.68557734525015145977 0.00024032012038032678
известен 2.68557734525015145977 0.00024032012038032678
факт 2.07944154167983574766 0.00018607978001609270
проживания 3.56104608260405131048 0.00031866184184376303
германских 3.56104608260405131048 0.00063732368368752605
сменили 5.17048399503815137024 0.00046268313154703816
готы 4.47733681447820686117 0.00040065653820834068
вельбарской 5.17048399503815137024 0.00046268313154703816
культуры 1.83827948486294778796 0.00032899856552357008
середине 1.87464712903382269005 0.00033550731615817860
юг 2.22604501587171155208 0.00019919865913840820
контролировали 2.53142666542289296316 0.00022652587610048260
племенные 3.78418963391826101983 0.00033862994486964304
объединения 3.09104245335831606667 0.00082981005459283649
крымскими 5.17048399503815137024 0.00046268313154703816
готами 4.47733681447820686117 0.00040065653820834068
бездоказательно 5.17048399503815137024 0.00046268313154703816
связывают 3.22457384598283836041 0.00028855246943918021
балтийскую 5.17048399503815137024 0.00046268313154703816
вельбарскую 5.17048399503815137024 0.00046268313154703816
культуру 2.07944154167983574766 0.00018607978001609270
конце 1.61513593354873807861 0.00101171825815133472
тысячелетия 2.22604501587171155208 0.00019919865913840820
известны 2.53142666542289296316 0.00067957762830144776
такие 1.76928661337599635317 0.00047497627204724731
племена 2.39789527279837066942 0.00021457675819224796
западные 3.09104245335831606667 0.00027660335153094551
поляне 4.47733681447820686117 0.00080131307641668136
лендзяне 5.17048399503815137024 0.00046268313154703816
ляхи 5.17048399503815137024 0.00046268313154703816
куявяне 5.17048399503815137024 0.00046268313154703816
поморяне 5.17048399503815137024 0.00092536626309407631
мазовшане 5.17048399503815137024 0.00046268313154703816
висляне 5.17048399503815137024 0.00092536626309407631
слензяне 5.17048399503815137024 0.00046268313154703816
силезии 4.47733681447820686117 0.00160262615283336273
т 3.09104245335831606667 0.00027660335153094551
постепенно 1.95160817016995102868 0.00052392165642146330
основе 1.70474809223842527217 0.00045765049456065104
крупных 1.83827948486294778796 0.00016449928276178504
племенных 5.17048399503815137024 0.00046268313154703816
княжеств 4.07187170637004225426 0.00109311992117316556
возникают 3.78418963391826101983 0.00033862994486964304
протогосударственные 5.17048399503815137024 0.00046268313154703816
этих 1.43281437675478362515 0.00076929630966699782
основными 2.17475172148416096007 0.00019460865516636789
княжество 3.56104608260405131048 0.00095598552553128886
малой 2.97325941770193269420 0.00053212696513681124
польше 4.07187170637004225426 0.00801621275526988135
район 2.53142666542289296316 0.00045305175220096519
кракова 5.17048399503815137024 0.00046268313154703816
познани 4.47733681447820686117 0.00040065653820834068
завоевания 3.09104245335831606667 0.00055320670306189103
великой 3.09104245335831606667 0.00110641340612378206
моравией 5.17048399503815137024 0.00046268313154703816
центром 1.91238745701666967847 0.00034226173727367691
формирования 1.87464712903382269005 0.00033550731615817860
осталась 3.22457384598283836041 0.00028855246943918021
великая 2.86789890204410635732 0.00051327049701013088
столицей 2.33727065098193564907 0.00041830347221153211
которой 1.04334960999306036733 0.00121374003847067439
город 1.23865836231382608901 0.00066505146969869850
гнезно 5.17048399503815137024 0.00046268313154703816
первым 1.73649679055300554253 0.00093234727009557333
известным 2.86789890204410635732 0.00025663524850506544
правителем 3.37872452581009685701 0.00030234671371902436
великопольский 5.17048399503815137024 0.00092536626309407631
князь 3.78418963391826101983 0.00237040961408750131
рода 2.39789527279837066942 0.00021457675819224796
пястов 5.17048399503815137024 0.00046268313154703816
западному 5.17048399503815137024 0.00046268313154703816
обряду 5.17048399503815137024 0.00092536626309407631
сыне 5.17048399503815137024 0.00046268313154703816
болеславе 5.17048399503815137024 0.00092536626309407631
храбром 5.17048399503815137024 0.00046268313154703816
достигло 2.68557734525015145977 0.00048064024076065355
вершины 4.47733681447820686117 0.00040065653820834068
могущества 3.22457384598283836041 0.00028855246943918021
болеслав 4.47733681447820686117 0.00280459576745838461
храбрый 3.78418963391826101983 0.00033862994486964304
первый 1.48160454092421556282 0.00092807443279369203
король 2.22604501587171155208 0.00119519195483044904
будущую 4.07187170637004225426 0.00036437330705772194
малую 4.07187170637004225426 0.00072874661411544389
чешским 5.17048399503815137024 0.00046268313154703816
князем 4.47733681447820686117 0.00080131307641668136
длительной 3.56104608260405131048 0.00031866184184376303
священной 3.22457384598283836041 0.00028855246943918021
римской 2.68557734525015145977 0.00024032012038032678
империей 2.97325941770193269420 0.00026606348256840562
присоединил 4.47733681447820686117 0.00040065653820834068
святополком 5.17048399503815137024 0.00046268313154703816
окаянным 5.17048399503815137024 0.00046268313154703816
поддерживая 4.07187170637004225426 0.00072874661411544389
против 0.76376474777389868898 0.00095684174217759124
брата 2.86789890204410635732 0.00051327049701013088
ярослава 3.78418963391826101983 0.00033862994486964304
мудрого 3.78418963391826101983 0.00033862994486964304
занял 2.33727065098193564907 0.00083660694442306421
киев 3.78418963391826101983 0.00033862994486964304
титул 2.86789890204410635732 0.00153981149103039243
короля 2.33727065098193564907 0.00188236562495189448
сын 1.95160817016995102868 0.00104784331284292660
вялый 5.17048399503815137024 0.00046268313154703816
вынужденный 5.17048399503815137024 0.00046268313154703816
воевать 3.78418963391826101983 0.00033862994486964304
потерял 3.22457384598283836041 0.00028855246943918021
своего 1.32033639332809316080 0.00047260363072146512
отца 2.60553463757661507572 0.00046631492395107207
отказался 2.03498977910900213928 0.00036420398731257312
смерти 1.58696505658204189970 0.00156211325480111506
начался 2.12596155731472880035 0.00038048528989972777
казимир 5.17048399503815137024 0.00138804939464111442
восстановитель 5.17048399503815137024 0.00046268313154703816
изгнанный 5.17048399503815137024 0.00046268313154703816
мятежниками 4.47733681447820686117 0.00040065653820834068
восстановил 3.56104608260405131048 0.00063732368368752605
власть 1.53289783531176615483 0.00109737652639768494
зато 3.78418963391826101983 0.00067725988973928609
последнего 2.33727065098193564907 0.00062745520831729805
смелый 5.17048399503815137024 0.00046268313154703816
